Line#,Date,"Water Content (RXW-GP4A 21474793:22221785-3), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22221785-4), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22221785-9), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-10), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-5), *C, Soap","Water Content (RXW-GP4A 21474793:22221785-2), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22221785-1), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22221785-8), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-6), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-7), *C, Soap","Water Content (RXW-GP4A 21474793:22125551-4), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22125551-3), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22094718-10), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-9), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-5), *C, Soap","Water Content (RXW-GP4A 21474793:22094718-1), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22094718-8), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-6), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-9), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-8), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-7), *C, Soap","Water Content (RXW-GP4A 21474793:22125551-1), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22125551-5), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-10), *C, Soap","Water Content (RXW-GP4A 21474793:22094718-4), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22094718-2), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22125551-2), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22125551-6), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-7), *C, Soap","Water Content (RXW-GP4A 21474793:22094718-3), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124508-2), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-11), *C, Soap","Water Content (RXW-GP4 21474793:21124508-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-10), *C, Soap","Temperature (RXW-GP4 21474793:21124508-6), *C, Soap","Water Content (RXW-GP4 21474793:21124508-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-8), *C, Soap","Water Content (RXW-GP4 21474793:21124508-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-7), *C, Soap","Temperature (RXW-GP4 21474793:21124508-5), *C, Soap","Temperature (RXW-GP4 21474793:21124508-9), *C, Soap","Water Content (RXW-GP4 21474793:21124505-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-9), *C, Soap","Water Content (RXW-GP4 21474793:21124505-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-10), *C, Soap","Temperature (RXW-GP4 21474793:21124505-5), *C, Soap","Temperature (RXW-GP4 21474793:21124505-11), *C, Soap","Temperature (RXW-GP4 21474793:21124505-6), *C, Soap","Water Content (RXW-GP4 21474793:21124505-2), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124505-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-7), *C, Soap","Temperature (RXW-GP4 21474793:21124505-8), *C, Soap"
48,02/09/25 08:50:00,0.182,0.152,6.8,7.3,4.3,0.002,0.007,6.0,5.4,5.6,0.308,0.055,7.8,7.6,5.6,0.104,7.4,7.0,9.1,8.6,8.0,0.091,6.4,9.4,0.379,0.109,0.119,7.8,7.5,0.237,0.432,0.0,0.000,0.0,6.8,0.378,7.6,0.000,7.2,6.6,0.0,0.547,7.3,0.342,7.5,5.6,7.8,6.1,0.312,0.442,6.6,6.8
49,02/09/25 08:55:00,0.182,0.151,6.6,7.3,4.3,0.002,0.007,6.0,5.4,5.6,0.308,0.055,7.6,7.6,5.6,0.104,7.4,6.9,9.0,8.6,8.0,0.091,6.4,9.4,0.379,0.109,0.119,7.8,7.4,0.237,0.432,0.0,0.000,0.0,6.8,0.378,7.5,0.000,7.3,6.6,0.0,0.547,7.3,0.342,7.5,5.6,7.8,6.1,0.312,0.442,6.6,6.8
50,02/09/25 09:00:00,0.182,0.152,6.8,7.3,4.3,0.002,0.006,6.1,5.3,5.6,0.308,0.055,7.6,7.6,5.5,0.104,7.4,6.9,9.1,8.6,8.0,0.091,6.3,9.4,0.379,0.109,0.119,7.8,7.4,0.237,0.432,0.0,0.000,0.0,6.8,0.378,7.6,0.000,7.3,6.6,0.0,0.545,7.3,0.342,7.5,5.6,7.8,6.1,0.312,0.440,6.6,6.8
51,02/09/25 09:05:00,0.182,0.152,6.8,7.3,4.3,0.002,0.007,6.1,5.3,5.6,0.308,0.055,7.8,7.6,5.5,0.104,7.4,6.9,9.1,8.6,8.0,0.091,6.3,9.4,0.379,0.109,0.119,7.8,7.4,0.237,0.432,8.0,0.515,7.8,6.8,0.378,7.6,0.445,7.2,6.6,7.5,0.545,7.3,0.342,7.5,5.6,7.8,6.1,0.312,0.442,6.5,6.7
52,02/09/25 09:10:00,0.182,0.152,6.8,7.3,4.1,0.002,0.006,6.0,5.3,5.6,0.308,0.055,7.8,7.6,5.5,0.104,7.4,6.9,9.0,8.6,8.0,0.091,6.3,9.4,0.379,0.109,0.119,7.6,7.4,0.237,0.432,0.0,0.000,0.0,6.8,0.378,7.6,0.000,7.2,6.5,0.0,0.545,7.3,0.342,7.3,5.6,7.8,6.1,0.312,0.440,6.6,6.7
53,02/09/25 09:15:00,0.182,0.151,6.6,7.3,4.3,0.002,0.007,6.0,5.3,5.6,0.308,0.055,7.8,7.6,5.4,0.104,7.4,6.9,9.1,8.6,8.0,0.091,6.3,9.4,0.379,0.109,0.119,7.6,7.4,0.237,0.432,7.8,0.515,8.0,6.8,0.378,7.6,0.445,7.2,6.5,7.5,0.545,7.3,0.342,7.3,5.6,7.8,6.1,0.312,0.442,6.6,6.8
54,02/09/25 09:20:00,0.182,0.152,6.6,7.3,4.3,0.003,0.007,6.0,5.3,5.6,0.308,0.055,7.6,7.6,5.4,0.104,7.4,6.9,9.1,8.6,8.0,0.091,6.1,9.4,0.379,0.109,0.119,7.6,7.4,0.237,0.432,0.0,0.000,0.0,6.7,0.378,7.6,0.000,7.2,6.5,0.0,0.545,7.3,0.342,7.3,5.5,7.8,6.1,0.312,0.442,6.6,6.7
55,02/09/25 09:25:00,0.182,0.152,6.8,7.3,4.1,0.003,0.007,6.0,5.3,5.6,0.308,0.055,7.8,7.6,5.4,0.104,7.4,6.8,9.1,8.6,8.0,0.091,6.1,9.4,0.379,0.109,0.119,7.6,7.4,0.236,0.432,0.0,0.000,0.0,6.8,0.378,7.6,0.000,7.2,6.5,0.0,0.545,7.3,0.342,7.3,5.5,7.8,6.1,0.312,0.440,6.6,6.8
56,02/09/25 09:30:00,0.182,0.152,6.8,7.3,4.1,0.003,0.007,6.0,5.3,5.5,0.308,0.055,7.8,7.6,5.4,0.104,7.4,6.8,9.1,8.6,8.0,0.091,6.0,9.4,0.379,0.109,0.119,7.6,7.4,0.236,0.432,8.0,0.515,8.0,6.7,0.378,7.6,0.445,7.3,6.5,7.5,0.545,7.3,0.342,7.5,5.5,7.8,6.1,0.312,0.440,6.6,6.8
57,02/09/25 09:35:00,0.182,0.152,6.6,7.3,4.1,0.002,0.007,6.1,5.3,5.6,0.308,0.055,7.8,7.6,5.3,0.104,7.4,6.6,9.1,8.6,8.0,0.091,6.0,9.4,0.379,0.109,0.119,7.6,7.4,0.236,0.432,0.0,0.000,0.0,6.8,0.378,7.6,0.000,7.2,6.5,0.0,0.545,7.3,0.341,7.3,5.5,7.8,6.1,0.312,0.440,6.6,6.8
58,02/09/25 09:40:00,0.182,0.152,6.8,7.3,4.1,0.002,0.007,6.0,5.3,5.6,0.308,0.055,7.8,7.6,5.3,0.103,7.4,6.8,9.1,8.6,8.0,0.091,5.9,9.4,0.379,0.109,0.119,7.5,7.4,0.236,0.432,8.0,0.515,7.8,6.7,0.378,7.6,0.444,7.2,6.5,7.5,0.547,7.3,0.342,7.5,5.5,7.6,6.1,0.312,0.440,6.6,6.7
59,02/09/25 09:45:00,0.182,0.152,6.8,7.3,4.0,0.002,0.007,6.0,5.3,5.6,0.308,0.055,7.6,7.6,5.3,0.104,7.4,6.8,9.1,8.6,8.0,0.091,5.9,9.4,0.379,0.109,0.119,7.5,7.4,0.236,0.432,8.0,0.515,7.8,6.8,0.378,7.6,0.445,7.3,6.3,7.5,0.547,7.3,0.341,7.5,5.5,7.8,6.1,0.312,0.440,6.6,6.8
60,02/09/25 09:50:00,0.182,0.152,6.8,7.3,4.0,0.002,0.007,6.1,5.3,5.5,0.307,0.055,7.6,7.6,5.1,0.103,7.4,6.6,9.1,8.6,8.0,0.091,5.9,9.4,0.379,0.109,0.119,7.5,7.4,0.236,0.432,0.0,0.000,0.0,6.7,0.378,7.6,0.000,7.2,6.3,0.0,0.547,7.3,0.341,7.5,5.3,7.8,6.1,0.312,0.440,6.6,6.7
61,02/09/25 09:55:00,0.182,0.152,6.6,7.3,4.0,0.003,0.007,6.0,5.3,5.6,0.307,0.055,7.8,7.6,5.1,0.103,7.4,6.6,9.1,8.6,8.0,0.091,5.9,9.4,0.379,0.109,0.119,7.5,7.4,0.236,0.432,0.0,0.000,0.0,6.7,0.377,7.6,0.000,7.3,6.3,0.0,0.547,7.3,0.341,7.3,5.3,7.8,6.0,0.312,0.440,6.6,6.7
62,02/09/25 10:00:00,0.182,0.152,6.8,7.3,4.0,0.003,0.007,6.1,5.3,5.6,0.307,0.055,7.8,7.6,5.1,0.103,7.4,6.6,9.1,8.8,8.0,0.091,5.6,9.4,0.379,0.109,0.119,7.5,7.4,0.236,0.432,0.0,0.000,0.0,6.7,0.377,7.6,0.000,7.3,6.3,0.0,0.547,7.3,0.342,7.3,5.3,7.8,6.1,0.312,0.440,6.6,6.8
63,02/09/25 10:05:00,0.182,0.152,6.8,7.3,3.9,0.003,0.007,6.0,5.3,5.5,0.307,0.055,7.8,7.6,5.1,0.103,7.4,6.6,9.1,8.6,7.9,0.091,5.6,9.4,0.379,0.109,0.119,7.4,7.4,0.236,0.432,7.8,0.515,7.8,6.7,0.377,7.6,0.444,7.2,6.3,7.5,0.547,7.3,0.342,7.3,5.3,7.8,6.0,0.312,0.442,6.6,6.8
64,02/09/25 10:10:00,0.182,0.152,6.6,7.3,3.9,0.002,0.007,6.1,5.3,5.6,0.307,0.055,7.8,7.6,5.0,0.103,7.4,6.5,9.0,8.6,8.0,0.091,5.6,9.4,0.379,0.109,0.119,7.4,7.4,0.236,0.432,0.0,0.000,0.0,6.7,0.378,7.6,0.000,7.2,6.3,0.0,0.545,7.3,0.341,7.3,5.3,7.8,6.1,0.312,0.442,6.6,6.7
65,02/09/25 10:15:00,0.182,0.152,6.8,7.3,3.9,0.003,0.007,6.0,5.3,5.6,0.307,0.055,7.6,7.8,5.0,0.103,7.4,6.5,9.1,8.6,7.9,0.091,5.6,9.4,0.379,0.109,0.119,7.4,7.4,0.236,0.432,8.0,0.515,7.8,6.7,0.377,7.6,0.444,7.3,6.3,7.5,0.545,7.3,0.341,7.5,5.3,7.8,6.1,0.312,0.440,6.6,6.8
66,02/09/25 10:20:00,0.182,0.152,6.6,7.3,4.0,0.002,0.007,6.1,5.3,5.6,0.307,0.055,7.8,7.6,5.0,0.103,7.4,6.5,9.1,8.6,8.0,0.091,5.5,9.4,0.379,0.109,0.119,7.4,7.4,0.236,0.432,0.0,0.000,0.0,6.7,0.377,7.6,0.000,7.2,6.2,0.0,0.545,7.3,0.341,7.5,5.2,7.8,6.1,0.312,0.440,6.6,6.7
67,02/09/25 10:25:00,0.182,0.152,6.8,7.3,3.9,0.002,0.007,6.1,5.3,5.6,0.307,0.055,7.8,7.6,5.0,0.103,7.4,6.5,9.1,8.6,7.9,0.090,5.5,9.4,0.379,0.109,0.119,7.3,7.4,0.236,0.432,0.0,0.000,0.0,6.7,0.377,7.6,0.000,7.3,6.2,0.0,0.545,7.3,0.341,7.3,5.2,7.8,6.0,0.312,0.442,6.5,6.7
68,02/09/25 10:30:00,0.182,0.152,6.8,7.3,3.9,0.003,0.007,6.1,5.3,5.6,0.307,0.055,7.8,7.6,4.9,0.103,7.4,6.4,9.1,8.6,7.9,0.091,5.5,9.4,0.379,0.109,0.119,7.3,7.4,0.236,0.432,0.0,0.000,0.0,6.7,0.377,7.6,0.000,7.3,6.2,0.0,0.544,7.3,0.341,7.3,5.2,7.8,6.0,0.312,0.442,6.6,6.8
69,02/09/25 10:35:00,0.182,0.152,6.6,7.3,3.9,0.003,0.007,6.0,5.1,5.6,0.307,0.055,7.8,7.6,4.9,0.103,7.4,6.4,9.1,8.6,7.9,0.090,5.4,9.4,0.379,0.109,0.119,7.3,7.3,0.236,0.432,8.0,0.515,7.8,6.7,0.377,7.6,0.445,7.2,6.2,7.5,0.544,7.3,0.341,7.5,5.2,7.8,6.0,0.312,0.440,6.5,6.8
70,02/09/25 10:40:00,0.182,0.152,6.6,7.3,3.8,0.002,0.008,6.0,5.3,5.6,0.307,0.055,7.8,7.6,4.9,0.103,7.4,6.4,9.1,8.6,7.9,0.090,5.4,9.4,0.379,0.109,0.119,7.3,7.3,0.236,0.432,8.0,0.515,7.8,6.7,0.377,7.6,0.445,7.2,6.2,7.5,0.544,7.3,0.341,7.3,5.2,7.8,6.0,0.312,0.440,6.6,6.8
71,02/09/25 10:45:00,0.182,0.152,6.8,7.3,3.8,0.002,0.007,6.1,5.1,5.6,0.307,0.055,7.8,7.6,4.8,0.103,7.4,6.4,9.1,8.8,7.9,0.090,5.4,9.4,0.379,0.109,0.119,7.3,7.4,0.236,0.432,8.0,0.515,7.8,6.7,0.377,7.6,0.445,7.3,6.2,7.5,0.544,7.3,0.341,7.5,5.2,7.6,6.0,0.312,0.440,6.6,6.7
72,02/09/25 10:50:00,0.182,0.152,6.6,7.3,3.8,0.003,0.007,6.0,5.1,5.6,0.307,0.055,7.6,7.6,4.9,0.103,7.4,6.4,9.0,8.6,7.9,0.091,5.3,9.4,0.379,0.109,0.119,7.3,7.3,0.236,0.432,0.0,0.000,0.0,6.6,0.377,7.6,0.000,7.3,6.1,0.0,0.544,7.3,0.341,7.3,5.2,7.8,6.0,0.312,0.440,6.6,6.7
73,02/09/25 10:55:00,0.182,0.152,6.8,7.3,3.8,0.003,0.008,6.0,5.1,5.6,0.307,0.055,7.6,7.6,4.8,0.103,7.4,6.4,9.1,8.8,7.9,0.090,5.3,9.4,0.379,0.109,0.119,7.3,7.4,0.236,0.432,0.0,0.000,0.0,6.7,0.377,7.6,0.000,7.3,6.2,0.0,0.544,7.3,0.341,7.3,5.2,7.8,6.0,0.312,0.440,6.6,6.8
74,02/09/25 11:00:00,0.182,0.152,6.8,7.3,3.8,0.002,0.007,6.1,5.1,5.6,0.307,0.055,7.6,7.6,4.8,0.103,7.4,6.3,9.1,8.8,7.9,0.091,5.3,9.4,0.379,0.108,0.119,7.1,7.3,0.236,0.432,7.8,0.515,7.8,6.7,0.377,7.6,0.445,7.2,6.1,7.5,0.544,7.3,0.341,7.3,5.1,7.8,6.0,0.312,0.442,6.6,6.8
75,02/09/25 11:05:00,0.182,0.152,6.8,7.3,3.8,0.003,0.007,6.0,5.1,5.6,0.307,0.055,7.8,7.6,4.8,0.103,7.4,6.3,9.1,8.8,7.9,0.090,5.1,9.4,0.379,0.108,0.119,7.1,7.3,0.236,0.432,0.0,0.000,0.0,6.6,0.377,7.6,0.000,7.3,6.1,0.0,0.544,7.3,0.341,7.3,5.1,7.8,6.0,0.312,0.440,6.6,6.7
76,02/09/25 11:10:00,0.182,0.152,6.6,7.3,3.6,0.002,0.007,6.0,5.1,5.6,0.307,0.055,7.8,7.6,4.8,0.103,7.4,6.3,9.1,8.8,7.9,0.090,5.1,9.4,0.379,0.109,0.118,7.1,7.3,0.236,0.432,7.8,0.515,7.8,6.7,0.377,7.6,0.445,7.3,6.1,7.5,0.544,7.3,0.341,7.3,5.1,7.8,6.0,0.312,0.440,6.6,6.8
77,02/09/25 11:15:00,0.182,0.152,6.8,7.3,3.6,0.003,0.008,6.0,5.1,5.6,0.307,0.055,7.8,7.6,4.6,0.103,7.4,6.3,9.1,8.6,7.9,0.090,5.1,9.4,0.379,0.108,0.119,7.0,7.3,0.236,0.432,7.8,0.515,7.8,6.6,0.377,7.6,0.445,7.3,6.1,7.5,0.544,7.3,0.340,7.3,5.1,7.6,6.0,0.312,0.440,6.6,6.7
78,02/09/25 11:20:00,0.182,0.152,6.6,7.3,3.6,0.003,0.007,6.1,5.1,5.6,0.307,0.055,7.8,7.6,4.6,0.103,7.4,6.3,9.1,8.8,7.9,0.090,5.1,9.4,0.379,0.109,0.119,7.0,7.3,0.236,0.432,0.0,0.000,0.0,6.6,0.377,7.6,0.000,7.3,6.1,0.0,0.544,7.3,0.340,7.3,5.1,7.8,6.0,0.312,0.440,6.6,6.7
79,02/09/25 11:25:00,0.182,0.152,6.8,7.3,3.6,0.003,0.007,6.1,5.1,5.6,0.307,0.055,7.8,7.6,4.6,0.102,7.4,6.1,9.1,8.6,7.9,0.090,5.0,9.4,0.379,0.108,0.119,7.0,7.3,0.236,0.432,8.0,0.515,7.8,6.6,0.377,7.6,0.445,7.2,6.0,7.5,0.544,7.5,0.341,7.5,5.1,7.8,6.0,0.312,0.440,6.6,6.8
80,02/09/25 11:30:00,0.182,0.152,6.8,7.3,3.6,0.003,0.008,6.0,5.1,5.6,0.307,0.055,7.8,7.6,4.5,0.103,7.4,6.3,9.1,8.6,7.9,0.090,5.0,9.4,0.379,0.108,0.118,7.0,7.3,0.236,0.432,0.0,0.000,0.0,6.6,0.377,7.6,0.000,7.2,6.0,0.0,0.544,7.3,0.340,7.3,5.0,7.8,6.0,0.312,0.440,6.6,6.8
81,02/09/25 11:35:00,0.182,0.152,6.6,7.3,3.6,0.002,0.007,6.0,5.1,5.6,0.307,0.055,7.8,7.6,4.5,0.103,7.4,6.1,9.1,8.8,7.9,0.090,5.0,9.5,0.379,0.108,0.118,7.0,7.3,0.236,0.432,0.0,0.000,0.0,6.6,0.376,7.6,0.000,7.2,6.0,0.0,0.544,7.3,0.340,7.3,5.0,7.8,5.8,0.312,0.440,6.6,6.8
82,02/09/25 11:40:00,0.182,0.152,6.8,7.3,3.5,0.002,0.007,6.1,5.1,5.6,0.307,0.055,7.8,7.6,4.5,0.102,7.4,6.1,9.1,8.6,7.9,0.090,4.9,9.4,0.379,0.108,0.118,6.9,7.3,0.236,0.432,8.0,0.515,7.8,6.6,0.377,7.6,0.445,7.2,6.0,7.5,0.544,7.3,0.340,7.5,5.0,7.8,5.8,0.312,0.440,6.6,6.7
83,02/09/25 11:45:00,0.182,0.152,6.8,7.3,3.5,0.003,0.007,6.0,5.0,5.6,0.307,0.055,7.8,7.6,4.5,0.102,7.4,6.1,9.1,8.8,7.9,0.090,4.9,9.4,0.379,0.108,0.118,6.9,7.3,0.236,0.432,0.0,0.000,0.0,6.6,0.377,7.6,0.000,7.2,6.0,0.0,0.542,7.3,0.340,7.3,5.0,7.8,5.8,0.312,0.440,6.6,6.8
84,02/09/25 11:50:00,0.182,0.152,6.8,7.3,3.5,0.002,0.007,6.1,5.0,5.5,0.307,0.055,7.8,7.6,4.5,0.102,7.4,6.1,9.1,8.8,7.9,0.090,4.9,9.4,0.379,0.108,0.118,6.9,7.1,0.236,0.432,0.0,0.000,0.0,6.6,0.377,7.6,0.000,7.2,5.8,0.0,0.542,7.3,0.340,7.3,5.0,7.8,5.8,0.312,0.440,6.6,6.7
85,02/09/25 11:55:00,0.182,0.152,6.6,7.3,3.5,0.002,0.007,6.1,5.0,5.6,0.307,0.055,7.6,7.6,4.4,0.102,7.4,6.0,9.1,8.6,7.8,0.090,4.9,9.4,0.379,0.108,0.118,6.9,7.1,0.236,0.432,8.0,0.515,7.8,6.5,0.376,7.6,0.444,7.2,6.0,7.5,0.542,7.3,0.340,7.5,5.0,7.8,5.8,0.312,0.440,6.6,6.8
86,02/09/25 12:00:00,0.182,0.152,6.8,7.3,3.5,0.003,0.007,6.0,5.0,5.5,0.307,0.055,7.8,7.6,4.4,0.102,7.4,6.0,9.1,8.6,7.8,0.090,4.8,9.4,0.379,0.108,0.118,6.9,7.1,0.236,0.432,7.8,0.515,7.8,6.5,0.376,7.6,0.445,7.3,5.8,7.5,0.542,7.3,0.340,7.3,5.0,7.8,5.8,0.312,0.442,6.6,6.8
87,02/09/25 12:05:00,0.182,0.152,6.8,7.3,3.5,0.003,0.007,6.0,5.0,5.6,0.307,0.055,7.6,7.6,4.4,0.102,7.4,6.0,9.1,8.8,7.9,0.090,4.8,9.4,0.379,0.108,0.118,6.9,7.1,0.236,0.432,8.0,0.515,7.8,6.6,0.376,7.6,0.445,7.2,5.8,7.5,0.542,7.3,0.340,7.3,4.8,7.8,5.8,0.312,0.440,6.5,6.7
88,02/09/25 12:10:00,0.182,0.152,6.8,7.3,3.5,0.002,0.007,6.0,5.0,5.5,0.307,0.055,7.8,7.6,4.4,0.102,7.4,6.0,9.1,8.8,7.8,0.090,4.8,9.4,0.379,0.108,0.118,6.8,7.1,0.236,0.432,7.8,0.515,7.8,6.5,0.376,7.6,0.445,7.2,5.8,7.5,0.542,7.3,0.340,7.3,4.8,7.8,5.8,0.312,0.440,6.6,6.8
89,02/09/25 12:15:00,0.182,0.152,6.8,7.3,3.4,0.002,0.006,6.0,5.0,5.5,0.307,0.055,7.8,7.8,4.4,0.102,7.4,6.0,9.3,8.6,7.8,0.090,4.8,9.4,0.378,0.108,0.118,6.8,7.1,0.236,0.432,0.0,0.000,0.0,6.5,0.376,7.6,0.000,7.3,5.8,0.0,0.542,7.3,0.340,7.5,4.8,7.8,5.8,0.312,0.440,6.6,6.7
90,02/09/25 12:20:00,0.182,0.152,6.6,7.3,3.4,0.003,0.006,6.1,5.0,5.6,0.307,0.055,7.6,7.6,4.4,0.102,7.4,6.0,9.1,8.6,7.8,0.089,4.8,9.4,0.379,0.108,0.118,6.8,7.1,0.236,0.432,0.0,0.000,0.0,6.5,0.376,7.6,0.000,7.2,5.8,0.0,0.542,7.3,0.340,7.3,4.8,7.8,5.8,0.312,0.440,6.5,6.8
91,02/09/25 12:25:00,0.182,0.152,6.8,7.3,3.4,0.003,0.006,6.0,5.0,5.5,0.307,0.055,7.8,7.6,4.3,0.102,7.4,6.0,9.1,8.6,7.8,0.089,4.6,9.4,0.379,0.108,0.118,6.8,7.1,0.236,0.432,0.0,0.000,0.0,6.5,0.376,7.6,0.000,7.2,5.7,0.0,0.542,7.3,0.340,7.3,4.8,7.8,5.8,0.312,0.440,6.5,6.8
92,02/09/25 12:30:00,0.182,0.152,6.8,7.3,3.4,0.003,0.006,6.0,5.0,5.5,0.307,0.055,7.8,7.6,4.3,0.102,7.4,5.9,9.1,8.6,7.8,0.089,4.6,9.4,0.379,0.108,0.118,6.6,7.1,0.236,0.432,0.0,0.000,0.0,6.5,0.376,7.6,0.000,7.3,5.7,0.0,0.542,7.3,0.340,7.3,4.8,7.8,5.8,0.312,0.440,6.5,6.8
93,02/09/25 12:35:00,0.182,0.152,6.8,7.3,3.4,0.003,0.006,6.0,5.0,5.5,0.307,0.055,7.8,7.6,4.3,0.102,7.4,5.9,9.1,8.6,7.8,0.090,4.6,9.4,0.379,0.108,0.118,6.6,7.1,0.236,0.432,7.8,0.515,7.8,6.5,0.376,7.5,0.444,7.3,5.7,7.5,0.542,7.3,0.340,7.5,4.7,7.8,5.8,0.312,0.442,6.6,6.8
94,02/09/25 12:40:00,0.182,0.152,6.8,7.3,3.4,0.003,0.006,6.0,5.0,5.5,0.306,0.055,7.8,7.6,4.3,0.102,7.4,5.9,9.1,8.8,7.8,0.089,4.5,9.4,0.378,0.108,0.118,6.6,7.1,0.236,0.432,7.8,0.515,7.8,6.5,0.376,7.6,0.445,7.2,5.7,7.5,0.542,7.3,0.339,7.3,4.7,7.8,5.8,0.312,0.440,6.5,6.8
95,02/09/25 12:45:00,0.182,0.152,6.8,7.3,3.4,0.003,0.006,6.1,5.0,5.5,0.307,0.055,7.6,7.6,4.3,0.102,7.4,5.9,9.1,8.6,7.8,0.089,4.6,9.4,0.378,0.108,0.118,6.6,7.1,0.236,0.432,0.0,0.000,0.0,6.5,0.376,7.6,0.000,7.2,5.6,0.0,0.542,7.3,0.340,7.5,4.7,7.8,5.7,0.312,0.440,6.6,6.8
96,02/09/25 12:50:00,0.182,0.152,6.8,7.1,3.4,0.003,0.006,6.0,4.9,5.5,0.307,0.055,7.8,7.6,4.3,0.102,7.4,5.9,9.1,8.8,7.8,0.089,4.5,9.4,0.379,0.108,0.118,6.6,7.0,0.236,0.432,0.0,0.000,0.0,6.5,0.376,7.6,0.000,7.2,5.7,0.0,0.542,7.3,0.339,7.3,4.7,7.8,5.8,0.312,0.440,6.6,6.7
97,02/09/25 12:55:00,0.182,0.152,6.8,7.3,3.3,0.003,0.006,6.0,4.9,5.5,0.306,0.055,7.8,7.6,4.1,0.102,7.4,5.9,9.1,8.6,7.8,0.089,4.5,9.4,0.379,0.108,0.118,6.6,7.1,0.236,0.432,0.0,0.000,0.0,6.5,0.376,7.6,0.000,7.3,5.6,0.0,0.542,7.3,0.339,7.3,4.7,7.8,5.7,0.312,0.440,6.6,6.7
98,02/09/25 13:00:00,0.182,0.152,6.8,7.3,3.3,0.003,0.006,6.1,4.9,5.6,0.306,0.055,7.8,7.6,4.1,0.102,7.4,5.9,9.1,8.6,7.6,0.089,4.5,9.4,0.379,0.108,0.118,6.5,7.0,0.235,0.432,0.0,0.000,0.0,6.5,0.376,7.6,0.000,7.2,5.6,0.0,0.542,7.3,0.339,7.3,4.7,7.6,5.7,0.312,0.440,6.6,6.8
99,02/09/25 13:05:00,0.182,0.152,6.8,7.3,3.3,0.002,0.006,6.0,4.9,5.6,0.307,0.055,7.8,7.6,4.1,0.102,7.4,5.8,9.1,8.6,7.6,0.089,4.5,9.4,0.379,0.108,0.118,6.5,7.0,0.235,0.432,7.8,0.515,7.8,6.3,0.376,7.6,0.445,7.2,5.6,7.5,0.542,7.1,0.339,7.3,4.7,7.8,5.7,0.312,0.440,6.5,6.8
100,02/09/25 13:10:00,0.182,0.152,6.6,7.3,3.3,0.002,0.006,6.0,4.9,5.5,0.306,0.054,7.8,7.6,4.1,0.102,7.4,5.8,9.1,8.6,7.6,0.089,4.5,9.4,0.379,0.108,0.118,6.5,7.0,0.236,0.432,8.0,0.515,7.8,6.5,0.376,7.6,0.444,7.2,5.6,7.5,0.542,7.3,0.339,7.3,4.6,7.8,5.7,0.312,0.440,6.6,6.7
101,02/09/25 13:15:00,0.182,0.152,6.6,7.3,3.3,0.002,0.006,6.0,4.9,5.5,0.306,0.055,7.6,7.8,4.1,0.102,7.4,5.8,9.1,8.6,7.6,0.089,4.4,9.4,0.379,0.108,0.118,6.5,7.0,0.235,0.432,8.0,0.515,7.8,6.5,0.376,7.6,0.445,7.2,5.6,7.5,0.540,7.3,0.339,7.3,4.6,7.8,5.7,0.311,0.440,6.6,6.8
102,02/09/25 13:20:00,0.182,0.152,6.6,7.3,3.3,0.002,0.006,6.0,4.9,5.5,0.306,0.055,7.6,7.6,4.0,0.102,7.4,5.8,9.1,8.8,7.6,0.089,4.4,9.4,0.379,0.108,0.118,6.5,7.0,0.235,0.432,0.0,0.000,0.0,6.3,0.375,7.6,0.000,7.2,5.5,0.0,0.540,7.3,0.339,7.3,4.6,7.8,5.7,0.312,0.440,6.5,6.8
